# Two 300-star Plummer clusters orbiting each other on a bound orbit. They swing past,
# raise tidal tails, and eventually merge — a cluster-scale binary.
#
# format: name,mass,px,py,pz,vx,vy,vz,r,g,b[,radius]
@G=1.0
@softening=0.2
@dt=0.003
@timescale=1.0
@zeroMomentum=1
L0,1.66667,-24.1307,6.49896,3.80152,-3.22847,2.80761,4.46927,1,0.65,0.4,0.12
L1,1.66667,-18.1095,-1.40556,3.75804,-4.00834,-1.15647,-1.06385,1,0.7614,0.5337,0.12
L2,1.66667,-27.7423,-6.00674,-2.22792,2.00279,5.3982,1.26457,1,0.65,0.4,0.12
L3,1.66667,-19.2444,2.04934,0.0907395,-3.09976,2.57959,-1.59322,1,0.8317,0.618,0.12
L4,1.66667,-19.1736,0.798675,1.73359,-4.04902,11.777,3.60675,1,0.835,0.622,0.12
L5,1.66667,-13.5401,0.716045,-0.795901,5.19441,2.6156,-3.59504,1,0.6954,0.4544,0.12
L6,1.66667,-21.4632,-3.30116,-1.0982,-2.02951,-1.62338,1.3732,1,0.7821,0.5585,0.12
L7,1.66667,-20.7678,-2.9219,-0.0779578,1.34632,3.53653,-4.2633,1,0.8056,0.5867,0.12
L8,1.66667,-18.9915,-1.06429,-3.664,4.98457,1.54666,-5.08085,1,0.7767,0.552,0.12
L9,1.66667,-12.235,7.55288,-3.35507,0.601021,7.00083,-0.649128,1,0.65,0.4,0.12
L10,1.66667,-21.7156,-0.0331164,-1.18013,-3.8818,-3.30825,1.38688,1,0.8349,0.6219,0.12
L11,1.66667,-19.2182,1.34687,-5.8744,-3.43682,-0.575028,0.789736,1,0.7101,0.4721,0.12
L12,1.66667,-27.8325,-7.04256,-6.9801,-1.95385,3.39256,3.00085,1,0.65,0.4,0.12
L13,1.66667,-23.6501,-3.21034,-4.45161,1.08727,7.66662,1.4423,1,0.694,0.4528,0.12
L14,1.66667,-20.9275,4.01583,-2.14055,0.589596,2.47082,1.84742,1,0.7549,0.5258,0.12
L15,1.66667,-13.9398,2.94804,-10.888,-2.84939,1.47205,2.8513,1,0.65,0.4,0.12
L16,1.66667,-19.3015,-0.0758662,1.46056,0.200177,-1.17597,-12.8501,1,0.8494,0.6392,0.12
L17,1.66667,-20.4055,-3.94121,1.76516,-2.36436,2.05896,-3.71774,1,0.7645,0.5373,0.12
L18,1.66667,-17.5906,-4.19573,-6.36033,-0.924515,2.63878,-0.935163,1,0.6503,0.4003,0.12
L19,1.66667,-22.9126,-0.229837,-0.595657,-3.17444,2.11869,1.95316,1,0.8068,0.5882,0.12
L20,1.66667,-26.847,-1.60693,-0.116747,-1.11975,-0.97319,-6.64205,1,0.6802,0.4362,0.12
L21,1.66667,-21.2517,0.475988,1.65248,2.88018,3.3376,4.5164,1,0.8335,0.6202,0.12
L22,1.66667,-18.7441,-4.8389,2.00998,-2.02969,3.77254,4.67597,1,0.7316,0.4979,0.12
L23,1.66667,-20.2969,-2.3482,-2.0995,1.60884,-1.47984,-4.4692,1,0.8011,0.5814,0.12
L24,1.66667,-20.9218,0.826154,-2.70546,4.83284,2.39697,1.10736,1,0.807,0.5884,0.12
L25,1.66667,-20.1449,-0.460644,1.29403,-0.929046,3.1377,-6.25374,1,0.8568,0.6482,0.12
L26,1.66667,-18.6276,0.318412,1.74539,-6.17867,10.4947,1.02755,1,0.8299,0.6159,0.12
L27,1.66667,-22.2113,-1.19896,-0.234878,5.65884,1.08409,-2.11546,1,0.821,0.6053,0.12
L28,1.66667,-20.853,-0.825531,1.58936,-3.52534,6.52297,-5.27189,1,0.838,0.6256,0.12
L29,1.66667,-21.3592,5.78795,1.6042,-3.98779,4.78769,6.91226,1,0.7076,0.4691,0.12
