# Three Plummer clusters at the corners of a triangle, drifting inward. They
# fall together, interpenetrate, and merge into one relaxed cluster.
#
# format: name,mass,px,py,pz,vx,vy,vz,r,g,b[,radius]
@G=1.0
@softening=0.2
@dt=0.002
@timescale=2.0
@zeroMomentum=1
c0_0,2,5.79316,13.492,-2.10007,5.47284,2.66219,1.00375,1,0.6233,0.4116,0.12
c0_1,2,3.72255,18.9661,2.0117,1.29296,-0.852297,-4.81362,1,0.6788,0.4394,0.12
c0_2,2,-4.85677,4.30872,-19.1215,0.500985,-2.79643,1.86968,1,0.6,0.4,0.12
c0_3,2,0.237447,16.4939,-1.59793,2.8122,-1.92542,-7.7381,1,0.7316,0.4658,0.12
c0_4,2,-4.72762,14.5786,2.23763,3.24918,1.36028,4.57132,1,0.6732,0.4366,0.12
c0_5,2,0.533025,18.7716,0.0444155,-0.927158,-0.19576,3.32772,1,0.7248,0.4624,0.12
c0_6,2,-0.157727,10.7778,-1.27633,2.03488,3.94582,-1.28792,1,0.6567,0.4284,0.12
c0_7,2,1.89071,14.3814,2.08562,0.411933,-5.46814,0.576375,1,0.7329,0.4665,0.12
c0_8,2,2.85826,15.1454,3.25137,-0.119937,-8.0314,-1.10986,1,0.7078,0.4539,0.12
c0_9,2,-7.947,9.64999,3.66132,-2.63474,-4.39939,-1.12235,1,0.6,0.4,0.12
c0_10,2,1.27591,16.2748,-0.0821451,3.26623,-7.74242,-3.29794,1,0.7563,0.4781,0.12
c0_11,2,-1.50906,18.0164,7.46877,-2.64248,1.24868,1.15863,1,0.6284,0.4142,0.12
c0_12,2,-2.57622,21.6031,-6.02773,-2.5709,-2.54526,3.56889,1,0.6,0.4,0.12
c0_13,2,-4.0959,15.2915,1.946,-3.33578,-1.46831,2.43654,1,0.6939,0.4469,0.12
c0_14,2,1.42031,18.6279,-2.32442,-0.907396,2.55845,0.541431,1,0.6867,0.4434,0.12
c0_15,2,4.79181,15.6366,5.95721,-3.17424,-4.20146,-1.78112,1,0.6289,0.4144,0.12
c0_16,2,-3.79984,17.1148,2.77358,3.43326,-1.272,-7.39079,1,0.6923,0.4462,0.12
c0_17,2,-0.765177,14.1494,0.322906,4.15759,-4.42732,-4.09641,1,0.7465,0.4732,0.12
c0_18,2,2.4327,15.8403,4.39846,-2.38124,-0.896239,-2.68221,1,0.6971,0.4485,0.12
c0_19,2,0.0305233,14.3995,2.76073,-3.92388,-2.18367,-4.69144,1,0.742,0.471,0.12
c0_20,2,5.63634,15.1562,3.02354,2.10473,-0.290906,-1.18364,1,0.6495,0.4247,0.12
c0_21,2,-2.08362,12.7403,5.41203,4.62304,-2.32545,-7.49106,1,0.6548,0.4274,0.12
c0_22,2,0.0819532,16.3793,-0.578427,0.411125,-7.72637,6.31913,1,0.7574,0.4787,0.12
c0_23,2,2.08474,19.0265,0.742189,0.623977,-2.17923,2.71657,1,0.7077,0.4539,0.12
c0_24,2,1.68369,20.0978,4.07638,2.14489,-3.78552,-1.41254,1,0.6663,0.4332,0.12
c0_25,2,3.4902,12.5619,-3.79436,1.97745,3.23778,6.46996,1,0.6272,0.4136,0.12
c0_26,2,-1.16197,16.3563,1.49747,5.70191,2.52754,-3.66532,1,0.7679,0.4839,0.12
c0_27,2,-5.41549,18.8635,4.29036,-3.17507,-2.09323,0.517556,1,0.6271,0.4136,0.12
c0_28,2,-2.1435,11.3572,0.396036,-0.102318,-0.493491,-2.62482,1,0.671,0.4355,0.12
c0_29,2,0.156796,17.0526,-0.327273,3.80785,-5.09372,2.67172,1,0.7559,0.4779,0.12
