# A cluster of many light stars plus a handful of heavy ones (bright/orange). Two-body
# relaxation drags the heavies toward the centre while light stars diffuse outward.
#
# format: name,mass,px,py,pz,vx,vy,vz,r,g,b[,radius]
@G=1.0
@softening=0.2
@dt=0.002
@timescale=1.5
@zeroMomentum=1
lt0,1,6.65342,-14.2911,-2.72575,-0.124313,-1.82756,-0.140368,0.6,0.7,1,0.08
lt1,1,6.04235,-2.78756,-2.07289,-2.60239,-2.42421,-0.2323,0.6909,0.7606,1,0.08
lt2,1,0.796048,0.504616,-0.676472,-4.10518,-5.96803,-2.12603,0.8652,0.8768,1,0.08
lt3,1,-1.51346,15.3578,10.8801,4.49044,-1.1253,-0.233828,0.6,0.7,1,0.08
lt4,1,-1.01217,-6.63344,8.97089,-2.71709,0.741928,-5.06061,0.6,0.7,1,0.08
lt5,1,2.86639,-1.73983,3.20878,0.114858,0.319631,-3.66777,0.7608,0.8072,1,0.08
lt6,1,-3.59922,-5.5609,-9.22588,-1.19142,-0.83769,-2.02935,0.6,0.7,1,0.08
lt7,1,-8.00762,4.00117,8.06052,3.32129,0.318566,1.01275,0.6,0.7,1,0.08
lt8,1,-1.25024,1.80838,0.5432,1.79251,1.75223,-1.67719,0.8321,0.8547,1,0.08
lt9,1,-6.298,4.0528,-8.64191,-2.54468,-0.545249,3.12403,0.6,0.7,1,0.08
lt10,1,-5.17771,-6.31638,-0.24719,1.482,0.772238,-0.156464,0.6549,0.7366,1,0.08
lt11,1,-0.830134,0.00158097,-3.38114,-0.209086,-3.40726,-4.5825,0.7956,0.8304,1,0.08
lt12,1,0.895423,-0.809899,-0.534276,-5.31482,0.610686,-4.12658,0.8604,0.8736,1,0.08
lt13,1,-20.0004,3.92623,9.3231,-0.737695,2.9976,-0.87757,0.6,0.7,1,0.08
lt14,1,-0.410402,-3.60516,0.492452,0.457878,2.1023,3.58581,0.7901,0.8268,1,0.08
lt15,1,-0.307573,-6.20113,-0.449632,3.18548,-2.65909,0.140802,0.7132,0.7755,1,0.08
lt16,1,3.85197,-1.84362,1.57927,0.535389,2.43486,-1.88054,0.7634,0.8089,1,0.08
lt17,1,-5.76114,-2.66788,0.00963344,-2.23383,0.351957,0.899083,0.7095,0.773,1,0.08
lt18,1,5.99449,7.34842,7.5586,0.125177,-2.32172,1.26795,0.6,0.7,1,0.08
lt19,1,7.58561,8.90778,11.4939,-0.771664,0.0409278,-0.350278,0.6,0.7,1,0.08
lt20,1,-6.4381,5.91694,-5.54177,0.148989,3.0297,3.89322,0.6,0.7,1,0.08
lt21,1,-0.10361,-0.879402,-2.3923,1.58346,3.57554,-2.84499,0.8235,0.849,1,0.08
lt22,1,2.54411,4.70144,2.14751,3.4965,0.0539531,4.98648,0.7272,0.7848,1,0.08
lt23,1,0.810573,-0.967779,0.381716,-1.28011,5.32687,-0.58723,0.8604,0.8736,1,0.08
lt24,1,3.01485,3.83566,0.63056,-2.00553,-0.0248021,-0.149985,0.7524,0.8016,1,0.08
lt25,1,-1.23029,2.00519,1.77172,-3.59015,4.55346,0.270444,0.8116,0.8411,1,0.08
lt26,1,4.66427,1.26373,-2.76778,-1.64624,1.2883,-0.272626,0.7329,0.7886,1,0.08
lt27,1,-4.87295,-2.18384,8.2186,-0.793566,-3.22741,-2.72018,0.606,0.704,1,0.08
lt28,1,6.16115,3.30757,3.34948,-3.55087,-2.95387,-1.78298,0.6674,0.7449,1,0.08
lt29,1,0.606772,4.8071,2.30938,3.34662,-3.1344,0.834953,0.739,0.7927,1,0.08
lt30,1,-0.827779,2.59086,-1.07461,1.43132,-2.36996,-3.39179,0.8123,0.8415,1,0.08
lt31,1,9.13451,-4.92813,-9.52779,-2.6693,3.37616,2.76329,0.6,0.7,1,0.08
lt32,1,0.577818,-1.80316,-5.63775,-0.847687,-4.16964,3.70054,0.7216,0.7811,1,0.08
lt33,1,5.53442,19.8432,-11.1361,3.53309,-0.258984,1.07955,0.6,0.7,1,0.08
lt34,1,-3.35883,0.903327,-3.26804,2.55521,0.449438,5.21453,0.7568,0.8045,1,0.08
lt35,1,0.698626,-3.46134,-10.8031,-4.11047,0.389189,1.15914,0.6,0.7,1,0.08
lt36,1,0.445372,-0.0278192,-3.25121,1.1153,0.766753,1.01885,0.8015,0.8344,1,0.08
lt37,1,-0.10733,-0.593652,2.87062,3.73895,-1.20025,-0.616964,0.812,0.8413,1,0.08
lt38,1,-2.86184,0.805317,2.57475,-4.57961,-4.48899,3.04148,0.782,0.8213,1,0.08
lt39,1,6.85523,4.26213,-2.65599,0.644962,5.11947,-2.26246,0.6451,0.73,1,0.08
lt40,1,0.270783,-7.89176,1.6655,1.72262,-0.0372832,-0.796421,0.6579,0.7386,1,0.08
lt41,1,1.37064,-9.98755,15.887,2.90375,-0.110816,-1.70567,0.6,0.7,1,0.08
lt42,1,-19.212,17.5843,-14.6705,4.00223,-0.438078,0.15622,0.6,0.7,1,0.08
lt43,1,-4.38516,-5.63662,-1.70561,-0.188763,-0.334519,3.36847,0.6797,0.7532,1,0.08
lt44,1,4.41215,0.138786,-10.1749,-2.98259,3.54202,1.56688,0.6,0.7,1,0.08
lt45,1,-0.770892,-0.927695,-0.535121,7.15801,-0.73451,4.28714,0.8604,0.8736,1,0.08
lt46,1,0.733011,1.12234,-1.86794,1.85748,-2.67656,0.612909,0.831,0.854,1,0.08
lt47,1,-8.8352,-15.9688,16.9253,2.38387,-0.287211,-0.677547,0.6,0.7,1,0.08
lt48,1,1.01325,2.41948,-5.85762,-4.39125,-3.15201,-0.376673,0.7075,0.7716,1,0.08
lt49,1,-5.59306,-6.93756,-7.45855,-3.75477,-1.93856,-0.989469,0.6,0.7,1,0.08
lt50,1,-1.4654,4.22842,5.1027,-0.725927,2.48956,3.54331,0.6964,0.7643,1,0.08
lt51,1,0.577275,1.13774,-4.16192,0.203072,-3.42256,4.14129,0.7694,0.8129,1,0.08
lt52,1,-10.0336,8.49504,-5.24694,0.301564,-2.49716,0.121819,0.6,0.7,1,0.08
lt53,1,0.376786,3.79491,0.896483,1.43616,-0.704752,0.414817,0.7825,0.8216,1,0.08
lt54,1,-8.45015,2.28817,0.699364,-1.31084,5.061,-1.13678,0.6365,0.7244,1,0.08
