# 10,000-body rotating cloud (uniform 3D ball). Space-filling, so the octree FMM
# balances well -- a clean large-N test. It settles into a rotating spheroid.
#
# format: name,mass,px,py,pz,vx,vy,vz,r,g,b[,radius]
@G=1.0
@softening=0.35
@dt=0.01
@timescale=1.0
@zeroMomentum=1
u0,0.014,11.4108,11.438,0.572525,-1.3482,-0.37702,-0.886134,0.7061,0.7765,0.8939,0.08
u1,0.014,-2.88758,-5.31364,-5.9651,0.409575,0.615299,-0.570923,0.8456,0.8114,0.7544,0.08
u2,0.014,-6.08763,-8.66834,3.72098,-0.329869,-1.3648,-0.458119,0.7959,0.799,0.8041,0.08
u3,0.014,21.2956,-2.99599,-0.96523,-0.389693,0.345901,0.0348949,0.6086,0.7522,0.9914,0.08
u4,0.014,-3.9368,2.8018,14.8747,-0.380762,-1.75256,-0.112401,0.7156,0.7789,0.8844,0.08
u5,0.014,8.53308,-8.86784,-12.7857,1.59833,0.714709,1.08313,0.6773,0.7693,0.9227,0.08
u6,0.014,-1.65688,15.7876,8.79449,-1.30346,-0.514074,-0.797875,0.67,0.7675,0.93,0.08
u7,0.014,7.00758,8.54631,-0.536032,-1.75617,1.28784,1.76138,0.7988,0.7997,0.8012,0.08
u8,0.014,-1.39487,0.0211868,-3.2574,0.604719,0.391044,-0.80578,0.9356,0.8339,0.6644,0.08
u9,0.014,-0.536888,-17.8099,1.12092,-0.163514,0.544044,-0.567908,0.6754,0.7688,0.9246,0.08
u10,0.014,-12.5841,7.26842,-11.4956,0.286428,-1.44176,0.755236,0.6631,0.7658,0.9369,0.08
u11,0.014,12.5733,14.8137,-0.462514,-0.924551,-0.637783,-0.907889,0.6466,0.7617,0.9534,0.08
u12,0.014,-6.06648,0.0697449,5.0695,-0.399332,-0.0347209,0.820736,0.8563,0.8141,0.7437,0.08
u13,0.014,10.3867,12.6323,4.55676,-1.26461,-0.124909,0.242437,0.6913,0.7728,0.9087,0.08
u14,0.014,-1.53938,-10.9286,10.1265,1.46655,-0.0959293,-0.134017,0.7277,0.7819,0.8723,0.08
u15,0.014,-9.20277,2.46272,7.05027,-0.750838,-2.89914,-1.17644,0.7845,0.7961,0.8155,0.08
u16,0.014,-1.6949,-13.5976,10.7133,0.971784,0.110838,-0.723225,0.6838,0.7709,0.9162,0.08
u17,0.014,1.89183,8.83208,-10.6228,0.567368,-0.612904,-0.130927,0.7465,0.7866,0.8535,0.08
u18,0.014,10.9675,-5.93273,10.2439,0.396194,1.61359,0.284522,0.7066,0.7766,0.8934,0.08
u19,0.014,-2.41254,7.78166,-4.85296,-1.46889,0.158414,0.833827,0.8276,0.8069,0.7724,0.08
u20,0.014,-6.33398,1.19628,-3.05187,-0.976005,-0.263824,0.694942,0.8703,0.8176,0.7297,0.08
u21,0.014,4.55844,18.0741,-6.27371,-0.165599,-0.480794,0.0337709,0.6424,0.7606,0.9576,0.08
u22,0.014,5.03741,-2.98262,11.5852,0.793012,-0.0764941,-0.315135,0.764,0.791,0.836,0.08
u23,0.014,-3.78196,11.8195,12.6865,-1.91411,0.431161,-0.200484,0.6773,0.7693,0.9227,0.08
u24,0.014,-5.97497,5.67117,11.3349,-0.738458,-0.487157,0.450215,0.7452,0.7863,0.8548,0.08
u25,0.014,7.45309,-11.5595,7.57217,-0.295963,1.12233,-1.87097,0.7145,0.7786,0.8855,0.08
u26,0.014,0.289515,11.5978,-3.61877,-0.237213,-0.13078,0.459513,0.779,0.7948,0.821,0.08
u27,0.014,-10.3904,6.93769,-5.86505,-1.51332,-0.0977381,0.681934,0.7491,0.7873,0.8509,0.08
u28,0.014,2.04839,13.4653,-11.6574,-1.27162,1.10749,-0.788701,0.674,0.7685,0.926,0.08
u29,0.014,11.3863,-2.13378,-7.7845,2.25278,0.0293521,-0.58781,0.7462,0.7866,0.8538,0.08
u30,0.014,-5.61873,-12.5501,-4.13211,0.931025,-0.902522,0.356474,0.7389,0.7847,0.8611,0.08
u31,0.014,-17.7075,11.9885,1.06667,-0.801543,0.1482,-1.46154,0.6107,0.7527,0.9893,0.08
u32,0.014,6.3126,-17.5882,3.0727,-1.01562,1.02413,-0.635138,0.6557,0.7639,0.9443,0.08
u33,0.014,-0.147176,-18.4681,-3.89394,1.25749,0.123766,0.148207,0.6568,0.7642,0.9432,0.08
u34,0.014,-12.8894,-4.87664,-10.0454,-1.45519,-0.75265,-0.545323,0.6899,0.7725,0.9101,0.08
u35,0.014,-17.2301,1.91238,9.09083,0.324908,-1.86926,0.95327,0.6441,0.761,0.9559,0.08
u36,0.014,-5.58023,-0.739955,5.08879,-0.0764938,-0.572558,-1.81428,0.862,0.8155,0.738,0.08
u37,0.014,-0.0445432,-20.1609,1.5048,2.09737,0.469012,-0.688332,0.6324,0.7581,0.9676,0.08
u38,0.014,-19.8297,-8.80861,0.0331278,0.685323,-1.56662,0.232479,0.6055,0.7514,0.9945,0.08
u39,0.014,13.0172,-10.7051,-2.32981,2.09462,0.338604,1.0587,0.6907,0.7727,0.9093,0.08
u40,0.014,8.1262,-11.8496,5.99712,-0.778816,1.61572,0.308442,0.7169,0.7792,0.8831,0.08
u41,0.014,6.38761,-11.9034,-12.1873,-0.421071,1.48648,-2.7036,0.6692,0.7673,0.9308,0.08
u42,0.014,9.02737,4.23205,6.02834,0.00672624,0.686373,0.695932,0.7882,0.797,0.8118,0.08
u43,0.014,-17.607,-4.52733,1.47936,-0.572198,-1.72506,-0.446084,0.6684,0.7671,0.9316,0.08
u44,0.014,-7.38699,-11.1495,3.24592,0.0311114,-1.01927,1.09326,0.7498,0.7874,0.8502,0.08
u45,0.014,-14.3338,-3.36848,7.75403,1.47104,-0.695106,-1.05166,0.6974,0.7744,0.9026,0.08
u46,0.014,0.441939,-5.85911,-7.38063,1.9642,0.13223,0.543981,0.8285,0.8071,0.7715,0.08
u47,0.014,11.9989,-5.80548,-8.88392,0.0354188,-0.0810418,-0.0153367,0.7087,0.7772,0.8913,0.08
u48,0.014,8.02749,5.34853,-13.7715,-1.03757,0.909336,0.556161,0.6943,0.7736,0.9057,0.08
u49,0.014,-5.3952,-12.4224,6.27883,0.153078,-0.385949,0.157927,0.7286,0.7821,0.8714,0.08
u50,0.014,0.581998,5.93058,6.81561,-0.423992,-0.0221376,0.278293,0.8354,0.8088,0.7646,0.08
u51,0.014,15.9422,-2.03299,-0.238197,1.59151,-0.817685,0.0727663,0.7078,0.7769,0.8922,0.08
u52,0.014,8.76739,-13.5412,-5.10181,-1.11794,0.448771,0.55461,0.6924,0.7731,0.9076,0.08
u53,0.014,1.79831,-11.7982,4.44155,0.168735,-0.595659,-0.249229,0.7685,0.7921,0.8315,0.08
u54,0.014,-11.481,-5.05187,-7.95737,0.295477,-1.50693,0.457304,0.7299,0.7825,0.8701,0.08
u55,0.014,-4.93796,-12.1246,-5.78829,-0.173454,1.28063,-0.45479,0.7397,0.7849,0.8603,0.08
u56,0.014,6.11832,-1.21356,-8.70097,0.135369,0.830266,-0.761285,0.8053,0.8013,0.7947,0.08
u57,0.014,14.4636,9.91295,-5.50008,-0.930918,0.776659,-0.979504,0.6659,0.7665,0.9341,0.08
u58,0.014,12.2972,-8.70343,-7.2301,0.207125,0.5831,-0.557813,0.6962,0.774,0.9038,0.08
u59,0.014,-2.69328,13.2877,11.342,0.911751,-2.60317,-0.655877,0.6786,0.7697,0.9214,0.08
u60,0.014,3.50774,17.1499,9.99063,-1.24104,0.395984,0.747478,0.6335,0.7584,0.9665,0.08
u61,0.014,-2.2187,-9.24308,8.02493,1.0758,-0.921205,0.454603,0.7738,0.7935,0.8262,0.08
u62,0.014,0.516387,12.7709,-11.4939,-1.48846,0.735991,-0.215647,0.6875,0.7719,0.9125,0.08
u63,0.014,3.51868,4.78962,-7.9919,0.47736,-0.222152,-0.937465,0.8189,0.8047,0.7811,0.08
