# Twelve equal masses, nearly at rest, fall together. The collapse overshoots and
# violently relaxes — transient binaries form and a body or two gets ejected. Small-N chaos.
#
# format: name,mass,px,py,pz,vx,vy,vz,r,g,b[,radius]
@G=1.0
@softening=0.12
@dt=0.002
@timescale=1.5
@zeroMomentum=1
b0,1,-1.9952,-1.21784,-1.17397,0.0962598,-0.0607568,0.0873094,0.6968,0.7758,0.879,0.4
b1,1,-1.42041,1.12951,0.490111,-0.0390847,-0.00378043,0.0447331,0.6169,0.7958,0.9789,0.4
b2,1,-0.877021,-1.15869,2.38546,-0.00556895,0.0179149,-0.0477887,0.6389,0.7903,0.9514,0.4
b3,1,0.872042,-1.77013,-1.29347,0.0147812,0.0654335,-0.00103477,0.7482,0.763,0.8148,0.4
b4,1,-0.819704,-1.56298,-1.76326,0.0169783,0.0453102,-0.0430252,0.9709,0.7073,0.5364,0.4
b5,1,-0.29974,2.77804,-1.06422,-0.0563435,-0.0145953,0.00958507,0.7016,0.7746,0.873,0.4
b6,1,-1.42739,-2.38699,-0.728195,-0.115595,0.0561687,-0.0389605,0.9373,0.7157,0.5784,0.4
b7,1,1.55243,1.4384,-1.96793,-0.000466577,0.00283294,-0.0113596,0.9617,0.7096,0.5479,0.4
b8,1,2.21127,-0.491765,-0.850158,0.0279281,-0.0585119,-0.047422,0.7842,0.7539,0.7697,0.4
b9,1,-0.072301,1.43456,-2.34877,0.0652612,-0.0299079,-0.0333494,0.9455,0.7136,0.5681,0.4
b10,1,-1.65779,-0.14713,-1.7391,-0.0919964,-0.0187448,0.059942,0.7994,0.7502,0.7508,0.4
b11,1,0.35628,-1.36393,1.08258,-0.03721,0.0821568,-0.0707566,0.8674,0.7331,0.6657,0.4
