# A 3000-star rotating galaxy. Big enough that the direct O(N^2) solver gets
# heavy -- press G to switch to the O(N) Fast Multipole Method.
#
# format: name,mass,px,py,pz,vx,vy,vz,r,g,b[,radius]
@G=1.0
@softening=0.08
@dt=0.0015
@timescale=1.0
@zeroMomentum=1
D_core,4000,0,0,0,0,0,0,1,0.95,0.8,2.2
D0,0.2,-3.17082,0.329875,0.139198,-3.66535,-35.232,0,0.998,0.8594,0.602,0.1
D1,0.2,3.09697,0.773528,0.891444,-8.57828,34.3448,0,0.9979,0.8594,0.6021,0.1
D2,0.2,0.00895131,-3.21739,0.713782,35.2612,0.0981027,0,0.9976,0.8594,0.6024,0.1
D3,0.2,3.24193,-0.534045,-0.819954,5.67172,34.4302,0,0.9969,0.8592,0.6031,0.1
D4,0.2,0.584784,-3.26164,-0.183652,34.2018,6.13209,0,0.9966,0.8591,0.6034,0.1
D5,0.2,0.764423,-3.24321,1.06302,33.7277,7.94959,0,0.9964,0.859,0.6036,0.1
D6,0.2,0.146921,3.37324,-0.995914,-34.3917,1.49792,0,0.9959,0.8589,0.6041,0.1
D7,0.2,-0.388481,3.36621,0.675437,-34.137,-3.93962,0,0.9958,0.8588,0.6042,0.1
D8,0.2,2.78423,1.93705,0.767202,-19.6164,28.1957,0,0.9958,0.8588,0.6042,0.1
D9,0.2,-3.18224,1.45505,-1.72632,-14.0627,-30.7555,0,0.9946,0.8585,0.6054,0.1
D10,0.2,-3.01899,1.88946,0.373409,-17.7838,-28.4151,0,0.9939,0.8583,0.6061,0.1
D11,0.2,2.99747,-1.99573,-0.358856,18.4757,27.7495,0,0.9935,0.8582,0.6065,0.1
D12,0.2,-3.57473,-0.657874,0.124059,6.00605,-32.6354,0,0.9931,0.8581,0.6069,0.1
D13,0.2,2.8179,2.42792,-0.364984,-21.4122,24.8516,0,0.9922,0.8579,0.6078,0.1
D14,0.2,-2.54392,2.76194,-0.421698,-24.0152,-22.1195,0,0.9918,0.8578,0.6082,0.1
D15,0.2,3.86372,-0.146355,0.300556,1.21794,32.1531,0,0.9906,0.8574,0.6094,0.1
D16,0.2,0.677374,-3.82544,1.44901,31.6087,5.59699,0,0.9904,0.8574,0.6096,0.1
D17,0.2,-0.0818545,-3.91309,0.038168,31.9751,-0.66886,0,0.9901,0.8573,0.6099,0.1
D18,0.2,-2.3342,3.19245,-0.152712,-25.6843,-18.7794,0,0.9897,0.8572,0.6103,0.1
D19,0.2,-2.63364,-2.98919,-1.20767,23.7865,-20.9572,0,0.9894,0.8571,0.6106,0.1
D20,0.2,0.315878,3.99893,0.0631993,-31.4955,2.48785,0,0.9891,0.857,0.6109,0.1
D21,0.2,3.83609,-1.27667,0.206058,9.93779,29.8606,0,0.9887,0.8569,0.6113,0.1
D22,0.2,-2.49086,3.20976,-1.06342,-24.8023,-19.2472,0,0.9885,0.8568,0.6115,0.1
D23,0.2,2.8359,-2.91183,0.369908,22.4862,21.8999,0,0.9885,0.8568,0.6115,0.1
D24,0.2,2.15947,3.51991,0.247308,-26.5442,16.2849,0,0.9878,0.8566,0.6122,0.1
D25,0.2,-4.12853,-0.681112,0.0794949,5.03593,-30.5251,0,0.9872,0.8565,0.6128,0.1
