# A tight, massive binary sits at the heart of a small cluster. It scatters passing stars,
# hardening itself and flinging them outward (Heggie's law) — the binary heats the cluster.
#
# format: name,mass,px,py,pz,vx,vy,vz,r,g,b[,radius]
@G=1.0
@softening=0.08
@dt=0.0012
@timescale=1.5
@zeroMomentum=1
hb1,5,0,-0.25,0,2.23607,0,0,1,0.8,0.4,0.5
hb2,5,0,0.25,0,-2.23607,0,0,1,0.6,0.35,0.5
c0,0.5,-2.47873,-0.969787,4.62186,-0.763444,0.326737,0.0086807,0.6333,0.7667,1,0.12
c1,0.5,1.48857,1.10553,0.242987,-0.480234,2.01256,1.61823,0.7416,0.8532,1,0.12
c2,0.5,-2.12926,-4.49043,-2.03561,-0.314933,-0.453448,0.928527,0.6322,0.7657,1,0.12
c3,0.5,-2.26203,3.70274,-5.61444,1.64326,0.567428,-0.133706,0.5783,0.7226,1,0.12
c4,0.5,-0.873829,1.98581,-1.86671,1.11897,-1.24471,0.0072306,0.7106,0.8284,1,0.12
c5,0.5,-1.17264,-0.254289,-0.351679,1.60092,0.0122422,-0.493719,0.7609,0.8687,1,0.12
c6,0.5,1.6843,-0.952563,-3.37633,0.440944,-0.610537,0.966845,0.6784,0.8027,1,0.12
c7,0.5,-3.67844,-7.29926,-1.47103,1.1211,-0.775939,-0.854052,0.55,0.7,1,0.12
c8,0.5,-5.17967,-3.71994,2.01713,-1.54429,-0.785909,-1.39525,0.591,0.7328,1,0.12
c9,0.5,1.54214,-1.12712,2.42902,-0.621692,-0.129515,0.912858,0.7034,0.8227,1,0.12
c10,0.5,-3.04908,-0.475923,-3.56455,-0.940232,-0.291529,0.832193,0.6527,0.7821,1,0.12
c11,0.5,0.750433,0.182207,-1.05942,0.575274,-0.730849,0.401883,0.759,0.8672,1,0.12
c12,0.5,2.83844,2.18796,-3.68063,-0.911443,0.154638,-1.36522,0.6395,0.7716,1,0.12
c13,0.5,1.79733,-5.6139,-0.0156793,-1.23916,-1.60379,1.02539,0.6158,0.7526,1,0.12
c14,0.5,1.67497,-1.08107,1.35145,-1.03935,-0.702516,2.43914,0.7247,0.8398,1,0.12
c15,0.5,-2.83588,5.90533,-6.36576,0.413427,0.612591,1.02902,0.55,0.7,1,0.12
c16,0.5,13.0526,-0.984427,19.6408,-0.620814,0.527093,-0.742228,0.55,0.7,1,0.12
c17,0.5,0.934195,-0.331914,-0.65563,-1.12368,2.09339,1.44667,0.7629,0.8703,1,0.12
c18,0.5,1.74561,1.42054,-0.96674,0.189093,0.835919,1.06231,0.7235,0.8388,1,0.12
c19,0.5,0.22001,2.59192,-2.91348,-0.64951,0.72501,-0.679697,0.6779,0.8024,1,0.12
c20,0.5,-0.824332,1.66776,14.3826,-0.687551,-0.52615,0.243269,0.55,0.7,1,0.12
c21,0.5,-5.78103,7.18854,1.16751,-1.29825,-0.256495,-0.178608,0.55,0.7,1,0.12
c22,0.5,-5.32176,-7.92851,7.04915,0.835563,0.75219,0.287556,0.55,0.7,1,0.12
c23,0.5,0.984984,-0.975362,-0.857682,0.0447107,-1.9785,-0.376957,0.7491,0.8592,1,0.12
c24,0.5,5.74032,1.38378,-2.54379,-0.603058,-1.71372,0.210461,0.5991,0.7393,1,0.12
c25,0.5,-0.634495,3.03319,1.47966,1.25101,0.520599,-1.01929,0.6927,0.8142,1,0.12
c26,0.5,0.404269,0.869558,2.837,-0.160575,-0.594547,1.22246,0.7064,0.8251,1,0.12
c27,0.5,-7.71712,0.972707,2.64559,0.290048,-2.03433,0.298369,0.55,0.7,1,0.12
c28,0.5,-3.04267,-2.13767,-0.578841,0.967436,1.28523,-0.349643,0.6824,0.8059,1,0.12
c29,0.5,-0.429455,-0.661343,-1.28417,-0.213207,-1.77793,0.0523008,0.7529,0.8623,1,0.12
c30,0.5,4.76699,-0.579103,0.0800827,-1.66193,-0.0518044,0.312708,0.6499,0.7799,1,0.12
c31,0.5,3.02794,-3.16636,-0.217625,1.22311,0.617595,1.07665,0.6629,0.7903,1,0.12
c32,0.5,-5.16466,0.715704,1.45019,0.817032,-0.150641,0.651988,0.6309,0.7647,1,0.12
c33,0.5,3.10971,-4.83532,-2.13464,-0.983327,0.763835,-0.615015,0.6084,0.7467,1,0.12
c34,0.5,-0.187,0.995237,1.68788,1.94958,0.441029,1.90028,0.7385,0.8508,1,0.12
c35,0.5,-0.155376,1.33055,-0.00928678,0.775792,0.951513,1.56179,0.7581,0.8665,1,0.12
c36,0.5,3.08685,6.1716,-2.51843,-0.718315,-0.579113,-1.91284,0.5704,0.7164,1,0.12
c37,0.5,-11.6394,-2.64813,12.066,-0.0404442,-0.277195,0.363775,0.55,0.7,1,0.12
